img,doctor,experience,top_model,weight
Patient00912_Plane3_3_of_5.png,Doc_C,junior,M5,0.3333333333333333
Patient01668_Plane3_2_of_3.png,Doc_C,junior,M1,0.2
Patient01668_Plane3_2_of_3.png,Doc_C,junior,M2,0.2
Patient01668_Plane3_2_of_3.png,Doc_C,junior,M3,0.2
Patient01668_Plane3_2_of_3.png,Doc_C,junior,M4,0.2
Patient01668_Plane3_2_of_3.png,Doc_C,junior,M5,0.2
Patient01124_Plane3_2_of_4.png,Doc_D,junior,M2,0.25
Patient01124_Plane3_2_of_4.png,Doc_D,junior,M3,0.25
Patient01124_Plane3_2_of_4.png,Doc_D,junior,M4,0.25
Patient01124_Plane3_2_of_4.png,Doc_D,junior,M5,0.25
Patient01407_Plane3_1_of_2.png,Doc_D,junior,M1,0.2
Patient01407_Plane3_1_of_2.png,Doc_D,junior,M2,0.2
Patient01407_Plane3_1_of_2.png,Doc_D,junior,M3,0.2
Patient01407_Plane3_1_of_2.png,Doc_D,junior,M4,0.2
Patient01407_Plane3_1_of_2.png,Doc_D,junior,M5,0.2
Patient01470_Plane3_1_of_2.png,Doc_D,junior,M3,0.3333333333333333
Patient01470_Plane3_1_of_2.png,Doc_D,junior,M4,0.3333333333333333
Patient01470_Plane3_1_of_2.png,Doc_D,junior,M5,0.3333333333333333
Patient00168_Plane3_3_of_3.png,Doc_D,junior,M3,0.3333333333333333
Patient00168_Plane3_3_of_3.png,Doc_D,junior,M4,0.3333333333333333
Patient00168_Plane3_3_of_3.png,Doc_D,junior,M5,0.3333333333333333
Patient01374_Plane3_2_of_2.png,Doc_D,junior,M1,0.2
Patient01374_Plane3_2_of_2.png,Doc_D,junior,M2,0.2
Patient01374_Plane3_2_of_2.png,Doc_D,junior,M3,0.2
Patient01374_Plane3_2_of_2.png,Doc_D,junior,M4,0.2
Patient01374_Plane3_2_of_2.png,Doc_D,junior,M5,0.2
Patient01442_Plane3_2_of_3.png,Doc_D,junior,M1,0.2
Patient01442_Plane3_2_of_3.png,Doc_D,junior,M2,0.2
Patient01442_Plane3_2_of_3.png,Doc_D,junior,M3,0.2
Patient01442_Plane3_2_of_3.png,Doc_D,junior,M4,0.2
Patient01442_Plane3_2_of_3.png,Doc_D,junior,M5,0.2
Patient00829_Plane3_4_of_5.png,Doc_D,junior,M2,0.5
Patient00829_Plane3_4_of_5.png,Doc_D,junior,M5,0.5
Patient00721_Plane3_3_of_3.png,Doc_D,junior,M3,0.5
Patient00721_Plane3_3_of_3.png,Doc_D,junior,M4,0.5
Patient01751_Plane3_2_of_2.png,Doc_D,junior,M3,0.5
Patient01751_Plane3_2_of_2.png,Doc_D,junior,M5,0.5
Patient01610_Plane3_1_of_9.png,Doc_D,junior,M1,0.2
Patient01610_Plane3_1_of_9.png,Doc_D,junior,M2,0.2
Patient01610_Plane3_1_of_9.png,Doc_D,junior,M3,0.2
Patient01610_Plane3_1_of_9.png,Doc_D,junior,M4,0.2
Patient01610_Plane3_1_of_9.png,Doc_D,junior,M5,0.2
Patient01068_Plane3_3_of_5.png,Doc_D,junior,M2,0.3333333333333333
Patient01068_Plane3_3_of_5.png,Doc_D,junior,M3,0.3333333333333333
Patient01068_Plane3_3_of_5.png,Doc_D,junior,M5,0.3333333333333333
Patient01680_Plane3_2_of_8.png,Doc_D,junior,M2,0.25
Patient01680_Plane3_2_of_8.png,Doc_D,junior,M3,0.25
Patient01680_Plane3_2_of_8.png,Doc_D,junior,M4,0.25
Patient01680_Plane3_2_of_8.png,Doc_D,junior,M5,0.25
Patient01032_Plane3_3_of_3.png,Doc_D,junior,M2,0.5
Patient01032_Plane3_3_of_3.png,Doc_D,junior,M5,0.5
Patient00759_Plane3_1_of_4.png,Doc_D,junior,M1,0.2
Patient00759_Plane3_1_of_4.png,Doc_D,junior,M2,0.2
Patient00759_Plane3_1_of_4.png,Doc_D,junior,M3,0.2
Patient00759_Plane3_1_of_4.png,Doc_D,junior,M4,0.2
Patient00759_Plane3_1_of_4.png,Doc_D,junior,M5,0.2
Patient00716_Plane3_6_of_6.png,Doc_D,junior,M5,1.0
Patient01776_Plane3_3_of_5.png,Doc_D,junior,M3,1.0
Patient01446_Plane3_3_of_3.png,Doc_D,junior,M3,0.3333333333333333
Patient01446_Plane3_3_of_3.png,Doc_D,junior,M4,0.3333333333333333
Patient01446_Plane3_3_of_3.png,Doc_D,junior,M5,0.3333333333333333
Patient01102_Plane3_2_of_2.png,Doc_D,junior,M2,0.25
Patient01102_Plane3_2_of_2.png,Doc_D,junior,M3,0.25
Patient01102_Plane3_2_of_2.png,Doc_D,junior,M4,0.25
Patient01102_Plane3_2_of_2.png,Doc_D,junior,M5,0.25
Patient01404_Plane3_2_of_2.png,Doc_D,junior,M3,1.0
Patient01413_Plane3_2_of_4.png,Doc_D,junior,M2,0.25
Patient01413_Plane3_2_of_4.png,Doc_D,junior,M3,0.25
Patient01413_Plane3_2_of_4.png,Doc_D,junior,M4,0.25
Patient01413_Plane3_2_of_4.png,Doc_D,junior,M5,0.25
Patient01126_Plane3_5_of_5.png,Doc_D,junior,M2,0.25
Patient01126_Plane3_5_of_5.png,Doc_D,junior,M3,0.25
Patient01126_Plane3_5_of_5.png,Doc_D,junior,M4,0.25
Patient01126_Plane3_5_of_5.png,Doc_D,junior,M5,0.25
Patient00794_Plane3_3_of_3.png,Doc_D,junior,M5,1.0
Patient01063_Plane3_2_of_4.png,Doc_D,junior,M4,1.0
Patient01704_Plane3_2_of_2.png,Doc_D,junior,M2,0.5
Patient01704_Plane3_2_of_2.png,Doc_D,junior,M3,0.5
Patient01553_Plane3_1_of_7.png,Doc_D,junior,M2,0.25
Patient01553_Plane3_1_of_7.png,Doc_D,junior,M3,0.25
Patient01553_Plane3_1_of_7.png,Doc_D,junior,M4,0.25
Patient01553_Plane3_1_of_7.png,Doc_D,junior,M5,0.25
Patient00873_Plane3_2_of_3.png,Doc_D,junior,M3,0.3333333333333333
Patient00873_Plane3_2_of_3.png,Doc_D,junior,M4,0.3333333333333333
Patient00873_Plane3_2_of_3.png,Doc_D,junior,M5,0.3333333333333333
Patient00752_Plane3_1_of_3.png,Doc_D,junior,M3,0.3333333333333333
Patient00752_Plane3_1_of_3.png,Doc_D,junior,M4,0.3333333333333333
Patient00752_Plane3_1_of_3.png,Doc_D,junior,M5,0.3333333333333333
Patient00790_Plane3_2_of_5.png,Doc_D,junior,M4,0.5
Patient00790_Plane3_2_of_5.png,Doc_D,junior,M5,0.5
Patient00912_Plane3_3_of_5.png,Doc_D,junior,M3,0.5
Patient00912_Plane3_3_of_5.png,Doc_D,junior,M5,0.5
Patient01668_Plane3_2_of_3.png,Doc_D,junior,M1,0.2
Patient01668_Plane3_2_of_3.png,Doc_D,junior,M2,0.2
Patient01668_Plane3_2_of_3.png,Doc_D,junior,M3,0.2
Patient01668_Plane3_2_of_3.png,Doc_D,junior,M4,0.2
Patient01668_Plane3_2_of_3.png,Doc_D,junior,M5,0.2
Patient01680_Plane3_2_of_8.png,Doc_E,non-expert,M4,0.5
Patient01680_Plane3_2_of_8.png,Doc_E,non-expert,M5,0.5
Patient00873_Plane3_2_of_3.png,Doc_E,non-expert,M3,0.5
Patient00873_Plane3_2_of_3.png,Doc_E,non-expert,M4,0.5
Patient00829_Plane3_4_of_5.png,Doc_E,non-expert,M2,0.3333333333333333
Patient00829_Plane3_4_of_5.png,Doc_E,non-expert,M3,0.3333333333333333
Patient00829_Plane3_4_of_5.png,Doc_E,non-expert,M5,0.3333333333333333
Patient01668_Plane3_2_of_3.png,Doc_E,non-expert,M2,0.25
Patient01668_Plane3_2_of_3.png,Doc_E,non-expert,M3,0.25
Patient01668_Plane3_2_of_3.png,Doc_E,non-expert,M4,0.25
Patient01668_Plane3_2_of_3.png,Doc_E,non-expert,M5,0.25
Patient01404_Plane3_2_of_2.png,Doc_E,non-expert,M3,1.0
Patient01776_Plane3_3_of_5.png,Doc_E,non-expert,M3,1.0
Patient01553_Plane3_1_of_7.png,Doc_E,non-expert,M2,1.0
Patient01610_Plane3_1_of_9.png,Doc_E,non-expert,M2,1.0
Patient01407_Plane3_1_of_2.png,Doc_E,non-expert,M2,0.3333333333333333
Patient01407_Plane3_1_of_2.png,Doc_E,non-expert,M3,0.3333333333333333
Patient01407_Plane3_1_of_2.png,Doc_E,non-expert,M5,0.3333333333333333
Patient01442_Plane3_2_of_3.png,Doc_E,non-expert,M2,0.25
Patient01442_Plane3_2_of_3.png,Doc_E,non-expert,M3,0.25
Patient01442_Plane3_2_of_3.png,Doc_E,non-expert,M4,0.25
Patient01442_Plane3_2_of_3.png,Doc_E,non-expert,M5,0.25
Patient01413_Plane3_2_of_4.png,Doc_E,non-expert,M2,0.25
Patient01413_Plane3_2_of_4.png,Doc_E,non-expert,M3,0.25
Patient01413_Plane3_2_of_4.png,Doc_E,non-expert,M4,0.25
Patient01413_Plane3_2_of_4.png,Doc_E,non-expert,M5,0.25
Patient01446_Plane3_3_of_3.png,Doc_E,non-expert,M3,0.5
Patient01446_Plane3_3_of_3.png,Doc_E,non-expert,M5,0.5
Patient01470_Plane3_1_of_2.png,Doc_E,non-expert,M5,1.0
Patient01063_Plane3_2_of_4.png,Doc_E,non-expert,M4,0.5
Patient01063_Plane3_2_of_4.png,Doc_E,non-expert,M5,0.5
Patient00794_Plane3_3_of_3.png,Doc_E,non-expert,M4,0.5
Patient00794_Plane3_3_of_3.png,Doc_E,non-expert,M5,0.5
Patient01068_Plane3_3_of_5.png,Doc_E,non-expert,M3,0.5
Patient01068_Plane3_3_of_5.png,Doc_E,non-expert,M5,0.5
Patient01032_Plane3_3_of_3.png,Doc_E,non-expert,M3,1.0
Patient00716_Plane3_6_of_6.png,Doc_E,non-expert,M5,1.0
Patient00168_Plane3_3_of_3.png,Doc_E,non-expert,M3,0.3333333333333333
Patient00168_Plane3_3_of_3.png,Doc_E,non-expert,M4,0.3333333333333333
Patient00168_Plane3_3_of_3.png,Doc_E,non-expert,M5,0.3333333333333333
Patient00912_Plane3_3_of_5.png,Doc_E,non-expert,M4,0.5
Patient00912_Plane3_3_of_5.png,Doc_E,non-expert,M5,0.5
Patient01102_Plane3_2_of_2.png,Doc_E,non-expert,M2,0.25
Patient01102_Plane3_2_of_2.png,Doc_E,non-expert,M3,0.25
Patient01102_Plane3_2_of_2.png,Doc_E,non-expert,M4,0.25
Patient01102_Plane3_2_of_2.png,Doc_E,non-expert,M5,0.25
Patient01704_Plane3_2_of_2.png,Doc_E,non-expert,M2,0.5
Patient01704_Plane3_2_of_2.png,Doc_E,non-expert,M3,0.5
Patient00759_Plane3_1_of_4.png,Doc_E,non-expert,M2,1.0
Patient00790_Plane3_2_of_5.png,Doc_E,non-expert,M5,1.0
Patient01751_Plane3_2_of_2.png,Doc_E,non-expert,M3,0.3333333333333333
Patient01751_Plane3_2_of_2.png,Doc_E,non-expert,M4,0.3333333333333333
Patient01751_Plane3_2_of_2.png,Doc_E,non-expert,M5,0.3333333333333333
Patient01124_Plane3_2_of_4.png,Doc_E,non-expert,M2,0.5
Patient01124_Plane3_2_of_4.png,Doc_E,non-expert,M3,0.5
Patient01374_Plane3_2_of_2.png,Doc_E,non-expert,M3,0.5
Patient01374_Plane3_2_of_2.png,Doc_E,non-expert,M5,0.5
Patient00752_Plane3_1_of_3.png,Doc_E,non-expert,M2,1.0
Patient00721_Plane3_3_of_3.png,Doc_E,non-expert,M4,1.0
Patient01126_Plane3_5_of_5.png,Doc_E,non-expert,M2,0.25
Patient01126_Plane3_5_of_5.png,Doc_E,non-expert,M3,0.25
Patient01126_Plane3_5_of_5.png,Doc_E,non-expert,M4,0.25
Patient01126_Plane3_5_of_5.png,Doc_E,non-expert,M5,0.25
Patient00716_Plane3_6_of_6.png,Doc_F,non-expert,M2,0.5
Patient00716_Plane3_6_of_6.png,Doc_F,non-expert,M5,0.5
Patient01068_Plane3_3_of_5.png,Doc_F,non-expert,M4,0.5
Patient01068_Plane3_3_of_5.png,Doc_F,non-expert,M5,0.5
Patient00759_Plane3_1_of_4.png,Doc_F,non-expert,M1,0.2
Patient00759_Plane3_1_of_4.png,Doc_F,non-expert,M2,0.2
Patient00759_Plane3_1_of_4.png,Doc_F,non-expert,M3,0.2
Patient00759_Plane3_1_of_4.png,Doc_F,non-expert,M4,0.2
Patient00759_Plane3_1_of_4.png,Doc_F,non-expert,M5,0.2
Patient01610_Plane3_1_of_9.png,Doc_F,non-expert,M2,0.25
Patient01610_Plane3_1_of_9.png,Doc_F,non-expert,M3,0.25
Patient01610_Plane3_1_of_9.png,Doc_F,non-expert,M4,0.25
Patient01610_Plane3_1_of_9.png,Doc_F,non-expert,M5,0.25
Patient01553_Plane3_1_of_7.png,Doc_F,non-expert,M2,0.25
Patient01553_Plane3_1_of_7.png,Doc_F,non-expert,M3,0.25
Patient01553_Plane3_1_of_7.png,Doc_F,non-expert,M4,0.25
Patient01553_Plane3_1_of_7.png,Doc_F,non-expert,M5,0.25
Patient01063_Plane3_2_of_4.png,Doc_F,non-expert,M5,1.0
Patient00168_Plane3_3_of_3.png,Doc_F,non-expert,M3,0.3333333333333333
Patient00168_Plane3_3_of_3.png,Doc_F,non-expert,M4,0.3333333333333333
Patient00168_Plane3_3_of_3.png,Doc_F,non-expert,M5,0.3333333333333333
Patient00790_Plane3_2_of_5.png,Doc_F,non-expert,M2,0.25
Patient00790_Plane3_2_of_5.png,Doc_F,non-expert,M3,0.25
Patient00790_Plane3_2_of_5.png,Doc_F,non-expert,M4,0.25
Patient00790_Plane3_2_of_5.png,Doc_F,non-expert,M5,0.25
Patient01407_Plane3_1_of_2.png,Doc_F,non-expert,M2,0.25
Patient01407_Plane3_1_of_2.png,Doc_F,non-expert,M3,0.25
Patient01407_Plane3_1_of_2.png,Doc_F,non-expert,M4,0.25
Patient01407_Plane3_1_of_2.png,Doc_F,non-expert,M5,0.25
Patient01668_Plane3_2_of_3.png,Doc_F,non-expert,M3,0.3333333333333333
Patient01668_Plane3_2_of_3.png,Doc_F,non-expert,M4,0.3333333333333333
Patient01668_Plane3_2_of_3.png,Doc_F,non-expert,M5,0.3333333333333333
Patient00912_Plane3_3_of_5.png,Doc_F,non-expert,M3,0.5
Patient00912_Plane3_3_of_5.png,Doc_F,non-expert,M5,0.5
Patient00752_Plane3_1_of_3.png,Doc_F,non-expert,M5,1.0
Patient00794_Plane3_3_of_3.png,Doc_F,non-expert,M5,1.0
Patient01032_Plane3_3_of_3.png,Doc_F,non-expert,M2,0.25
Patient01032_Plane3_3_of_3.png,Doc_F,non-expert,M3,0.25
Patient01032_Plane3_3_of_3.png,Doc_F,non-expert,M4,0.25
Patient01032_Plane3_3_of_3.png,Doc_F,non-expert,M5,0.25
Patient00721_Plane3_3_of_3.png,Doc_F,non-expert,M3,0.3333333333333333
Patient00721_Plane3_3_of_3.png,Doc_F,non-expert,M4,0.3333333333333333
Patient00721_Plane3_3_of_3.png,Doc_F,non-expert,M5,0.3333333333333333
Patient01404_Plane3_2_of_2.png,Doc_F,non-expert,M3,1.0
Patient01680_Plane3_2_of_8.png,Doc_F,non-expert,M4,0.5
Patient01680_Plane3_2_of_8.png,Doc_F,non-expert,M5,0.5
Patient00829_Plane3_4_of_5.png,Doc_F,non-expert,M3,0.3333333333333333
Patient00829_Plane3_4_of_5.png,Doc_F,non-expert,M4,0.3333333333333333
Patient00829_Plane3_4_of_5.png,Doc_F,non-expert,M5,0.3333333333333333
Patient01446_Plane3_3_of_3.png,Doc_F,non-expert,M5,1.0
Patient01102_Plane3_2_of_2.png,Doc_F,non-expert,M3,0.3333333333333333
Patient01102_Plane3_2_of_2.png,Doc_F,non-expert,M4,0.3333333333333333
Patient01102_Plane3_2_of_2.png,Doc_F,non-expert,M5,0.3333333333333333
Patient01124_Plane3_2_of_4.png,Doc_F,non-expert,M2,0.25
Patient01124_Plane3_2_of_4.png,Doc_F,non-expert,M3,0.25
Patient01124_Plane3_2_of_4.png,Doc_F,non-expert,M4,0.25
Patient01124_Plane3_2_of_4.png,Doc_F,non-expert,M5,0.25
Patient01470_Plane3_1_of_2.png,Doc_F,non-expert,M5,1.0
Patient00873_Plane3_2_of_3.png,Doc_F,non-expert,M5,1.0
Patient01704_Plane3_2_of_2.png,Doc_F,non-expert,M2,1.0
Patient01374_Plane3_2_of_2.png,Doc_F,non-expert,M1,0.2
Patient01374_Plane3_2_of_2.png,Doc_F,non-expert,M2,0.2
Patient01374_Plane3_2_of_2.png,Doc_F,non-expert,M3,0.2
Patient01374_Plane3_2_of_2.png,Doc_F,non-expert,M4,0.2
Patient01374_Plane3_2_of_2.png,Doc_F,non-expert,M5,0.2
Patient01442_Plane3_2_of_3.png,Doc_F,non-expert,M2,0.3333333333333333
Patient01442_Plane3_2_of_3.png,Doc_F,non-expert,M3,0.3333333333333333
Patient01442_Plane3_2_of_3.png,Doc_F,non-expert,M4,0.3333333333333333
Patient01776_Plane3_3_of_5.png,Doc_F,non-expert,M4,1.0
Patient01413_Plane3_2_of_4.png,Doc_F,non-expert,M2,0.25
Patient01413_Plane3_2_of_4.png,Doc_F,non-expert,M3,0.25
Patient01413_Plane3_2_of_4.png,Doc_F,non-expert,M4,0.25
Patient01413_Plane3_2_of_4.png,Doc_F,non-expert,M5,0.25
Patient01751_Plane3_2_of_2.png,Doc_F,non-expert,M4,0.5
Patient01751_Plane3_2_of_2.png,Doc_F,non-expert,M5,0.5
Patient01126_Plane3_5_of_5.png,Doc_F,non-expert,M2,0.25
Patient01126_Plane3_5_of_5.png,Doc_F,non-expert,M3,0.25
Patient01126_Plane3_5_of_5.png,Doc_F,non-expert,M4,0.25
Patient01126_Plane3_5_of_5.png,Doc_F,non-expert,M5,0.25
Patient01124_Plane3_2_of_4.png,AI,,M5,1.0
Patient01407_Plane3_1_of_2.png,AI,,M5,1.0
Patient01470_Plane3_1_of_2.png,AI,,M5,1.0
Patient00168_Plane3_3_of_3.png,AI,,M5,1.0
Patient01374_Plane3_2_of_2.png,AI,,M5,1.0
Patient01442_Plane3_2_of_3.png,AI,,M5,1.0
Patient00829_Plane3_4_of_5.png,AI,,M5,1.0
Patient00721_Plane3_3_of_3.png,AI,,M5,1.0
Patient01751_Plane3_2_of_2.png,AI,,M5,1.0
Patient01413_Plane3_2_of_4.png,AI,,M5,1.0
Patient01610_Plane3_1_of_9.png,AI,,M5,1.0
Patient01068_Plane3_3_of_5.png,AI,,M5,1.0
Patient01680_Plane3_2_of_8.png,AI,,M5,1.0
Patient01032_Plane3_3_of_3.png,AI,,M5,1.0
Patient00759_Plane3_1_of_4.png,AI,,M5,1.0
Patient00716_Plane3_6_of_6.png,AI,,M5,1.0
Patient01776_Plane3_3_of_5.png,AI,,M5,1.0
Patient01446_Plane3_3_of_3.png,AI,,M5,1.0
Patient01102_Plane3_2_of_2.png,AI,,M5,1.0
Patient01404_Plane3_2_of_2.png,AI,,M5,1.0
Patient01126_Plane3_5_of_5.png,AI,,M5,1.0
Patient00794_Plane3_3_of_3.png,AI,,M5,1.0
Patient01063_Plane3_2_of_4.png,AI,,M5,1.0
Patient01704_Plane3_2_of_2.png,AI,,M5,1.0
Patient01553_Plane3_1_of_7.png,AI,,M5,1.0
Patient00873_Plane3_2_of_3.png,AI,,M5,1.0
Patient00752_Plane3_1_of_3.png,AI,,M5,1.0
Patient00790_Plane3_2_of_5.png,AI,,M5,1.0
Patient00912_Plane3_3_of_5.png,AI,,M5,1.0
Patient01668_Plane3_2_of_3.png,AI,,M5,1.0
